"CONTENT_ID","DO_NM","FACLT_DIV_NM","FACLT_NM","INDUTY","LCT_CL","MANAGE_STTUS","OPER_PD_CL","ROOM_COUNT","SBRS_CL","SIGUNGU_NM","SITE_BOTTOM_CL1","SITE_BOTTOM_CL2","SITE_BOTTOM_CL3","SITE_BOTTOM_CL4","SITE_BOTTOM_CL5"
2701,"강원도","민간","정원 캠핑장","자동차야영장","강","운영","봄,여름,가을","40","전기,무선인터넷,장작판매,온수,물놀이장,운동시설","영월군","0","34","6","0","0"
2703,"전라북도","지자체","정읍시 내장산 국민여가캠핑장","일반야영장,카라반,글램핑","산,숲,계곡,호수","운영","봄,가을,겨울","77","전기,무선인터넷,온수,물놀이장,산책로,운동장","정읍시","0","0","68","0","0"
2704,"충청북도","민간","정이품송관광농원","일반야영장","산,숲,계곡","운영","봄,여름,가을,겨울","20","전기,무선인터넷,온수,물놀이장,놀이터,운동장,마트.편의점","보은군","0","7","13","0","0"
2709,"경기도","민간","원삼오토캠핑장","자동차야영장","","휴장","","0","전기,온수,물놀이장,마트.편의점","용인시","0","0","0","0","0"
2717,"제주도","민간","제주돌하르방 캠핑장","일반야영장","섬","운영","봄,여름,가을,겨울","60","전기,무선인터넷,장작판매,온수,물놀이장,산책로,운동시설","제주시","0","10","40","0","0"
2719,"제주도","민간","제주베스트힐","일반야영장,글램핑","산,숲","운영","봄,여름,가을,겨울","10","","제주시","0","4","0","0","0"
2720,"제주도","민간","제주벨리타캠핑장","자동차야영장","섬","운영","봄,여름,가을,겨울","25","전기,무선인터넷,장작판매,온수,물놀이장,운동시설","제주시","13","0","12","0","0"
2729,"제주도","민간","제주파인비치 카라반","카라반","해변,섬","운영","봄,여름,가을,겨울","6","","서귀포시","0","0","0","0","0"
2730,"제주도","민간","제주플래티늄카라반","일반야영장","해변,섬","운영","봄,여름,가을,겨울","9","무선인터넷,물놀이장","제주시","0","0","0","0","0"
2732,"충청북도","지자체","제천 하늘뜨레 서울캠핑장","자동차야영장","숲","운영","봄,여름,가을","20","전기,무선인터넷,장작판매,온수,물놀이장,산책로,운동장,운동시설","제천시","0","0","20","0","0"
2733,"충청북도","민간","제천모드니애캠핑장","자동차야영장","산,숲,계곡","운영","봄,여름,가을","10","전기,무선인터넷,장작판매,온수,놀이터,산책로","제천시","4","1","5","0","0"
2734,"충청북도","민간","제천워터파크캠핑랜드","자동차야영장,글램핑","숲","운영","봄,여름,가을,겨울","112","전기,무선인터넷,장작판매,온수,물놀이장,놀이터,산책로,운동장,운동시설,마트.편의점","제천시","0","110","0","0","0"
2735,"충청북도","지자체","제천옛날학교캠핑장","자동차야영장","","운영","","0","온수,물놀이장,운동시설","제천시","0","0","0","0","0"
2739,"경상남도","민간","조개섬 야영장","일반야영장","강","운영","봄,여름,가을,겨울","63","전기,무선인터넷,장작판매,놀이터","하동군","0","0","0","0","63"
2749,"강원도","지자체","졸드루오토캠핑장","자동차야영장","산,강","운영","봄,여름,가을,겨울","32","전기,무선인터넷,물놀이장,산책로,운동시설","정선군","0","0","0","0","0"
225,"경상남도","민간","경호강 캠핑장","일반야영장","강","운영","봄,여름,가을,겨울","39","전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,놀이터,산책로,운동시설","산청군","0","0","0","0","0"
2253,"경상북도","민간","영천시 공예촌 캠핑체험장","자동차야영장,카라반","숲","운영","봄,여름,가을,겨울","48","전기,장작판매,온수,물놀이장,놀이터,산책로,운동시설,마트.편의점","영천시","0","46","0","0","0"
2254,"경상남도","민간","영학관광농원야영장","일반야영장","산,숲","운영","봄,여름,가을,겨울","0","전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,놀이터,운동시설,마트.편의점","창원시","0","0","0","0","0"
2257,"강원도","민간","예다움 캠핑장","자동차야영장","강","운영","봄,여름,가을","20","전기,무선인터넷,장작판매,온수,운동시설","영월군","0","20","0","0","0"
2260,"경상북도","민간","예마을캠핑장","카라반","숲","운영","봄,여름,가을,겨울","0","전기,온수,물놀이장,놀이터,산책로,운동장,운동시설","고령군","0","0","0","0","0"
2262,"충청남도","민간","예산 느티나무 캠핑장","일반야영장","숲","운영","봄,여름,가을,겨울","50","전기,무선인터넷,장작판매,온수,물놀이장,운동시설,마트.편의점","예산군","0","48","2","0","0"
2263,"충청남도","국민여가","예당관광지 국민여가캠핑장","일반야영장,자동차야영장","숲","운영","봄,여름,가을","27","전기,무선인터넷,온수,놀이터,마트.편의점","예산군","27","0","0","0","0"
2264,"경기도","민간","캠프 예손","일반야영장","산,숲,계곡,강","운영","봄,여름,가을","25","전기,장작판매,온수,물놀이장,놀이터,산책로,운동시설","포천시","0","8","7","0","0"
2266,"전라북도","민간","예원캠핑장","일반야영장","","운영","봄,여름,가을,겨울","17","전기,장작판매,온수,물놀이장,놀이터,산책로,운동장,운동시설","완주군","0","13","4","0","0"
2269,"경상북도","지자체","예천군 곤충나라 사과테마파크 오토캠핑장","일반야영장","산,숲,강","운영","봄,여름,가을,겨울","21","전기,온수,물놀이장,놀이터,산책로,운동장,운동시설","예천군","0","0","16","5","0"
227,"경기도","민간","계곡과소나무 캠핑장","일반야영장","산","운영","봄,여름,가을","38","전기,장작판매,온수,놀이터,산책로,운동장,운동시설","포천시","0","38","0","0","0"
2272,"전라남도","민간","옛서당캠핑농원","일반야영장","산","운영","봄,여름,가을,겨울","44","전기,장작판매,온수,물놀이장,놀이터,산책로,운동장,운동시설,마트.편의점","장성군","34","10","0","0","0"
2278,"경상북도","민간","오글오글오토캠핑장","일반야영장,글램핑","산,숲","운영","봄,여름,가을,겨울","11","전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,놀이터,산책로,운동장,운동시설,마트.편의점","경주시","0","0","0","0","0"
2280,"강원도","민간","진부(오대산)관광농원","자동차야영장","강","운영","봄,여름,가을","34","전기,무선인터넷,온수,산책로,운동시설","평창군","4","0","10","0","20"
2282,"경상남도","지자체","오도산 자연휴양림","일반야영장","산,숲","운영","봄,여름,가을,겨울","80","전기,놀이터,운동시설","합천군","0","0","80","0","0"
2285,"경상북도","국민여가","오류캠핑장","일반야영장,카라반","해변","운영","봄,여름,가을,겨울","36","전기,무선인터넷,온수,놀이터,마트.편의점","경주시","0","0","0","8","0"
2288,"경기도","지자체","맑은숲캠프","일반야영장,자동차야영장","산,숲","운영","봄,여름,가을","60","전기,무선인터넷,온수,놀이터,산책로,운동시설","양평군","0","60","0","0","0"
2300,"충청남도","지자체","오서산자연휴양림","일반야영장","","운영","","0","","보령시","0","0","0","0","0"
2301,"경상북도","민간","선녀와 나무꾼","일반야영장,글램핑","해변,숲","운영","봄,여름,가을,겨울","38","전기,무선인터넷,장작판매,온수,물놀이장,놀이터,운동시설,마트.편의점","경주시","0","0","0","0","0"
2304,"전라남도","민간","오시아노 오토캠핑리조트","일반야영장","해변","운영","봄,여름,가을,겨울","180","전기,장작판매,온수,물놀이장,놀이터,산책로,운동장,운동시설","해남군","10","150","10","0","0"
2308,"경기도","민간","오카나간캠핑장","자동차야영장","산,숲,계곡","휴장","","0","","가평군","0","0","0","0","0"
2309,"경기도","지자체","오커빌리지","자동차야영장,카라반,글램핑","숲","운영","봄,여름,가을","10","전기,온수,물놀이장,놀이터,산책로,운동시설","양평군","0","0","3","0","0"
231,"충청남도","민간","계룡산글램핑 동월숲","일반야영장","","운영","","0","물놀이장,운동시설","공주시","0","0","0","0","0"
2311,"강원도","지자체","오크캠핑","자동차야영장","","운영","","0","온수,물놀이장,산책로","원주시","0","0","0","0","0"
2312,"인천시","민간","오크힐글램핑","글램핑","산,숲","운영","봄,여름,가을,겨울","13","전기,무선인터넷,온수,트렘폴린,운동시설","강화군","0","0","0","0","0"
2313,"대구시","민간","오투글램핑","글램핑","산","운영","봄,여름,가을,겨울","10","전기,온수,물놀이장,놀이터,운동시설","달성군","0","0","0","0","0"
2314,"전라남도","지자체","오투스토리","일반야영장,글램핑","산,숲","운영","봄,여름,가을,겨울","10","전기,장작판매,온수,운동시설","장성군","0","0","0","0","0"
2315,"강원도","민간","오투캐빈","자동차야영장","계곡","운영","봄,여름,가을","20","전기,무선인터넷,온수","홍천군","0","0","20","0","0"
232,"충청남도","민간","계룡산글램핑 파크오브드림","일반야영장,글램핑","숲","운영","봄,여름,가을,겨울","39","전기,무선인터넷,장작판매,온수,물놀이장,운동시설","공주시","0","0","0","0","0"
2321,"경상남도","지자체","옥계오토캠핑장","일반야영장","해변","운영","봄,여름,가을,겨울","33","전기,온수,물놀이장,놀이터,운동시설","거제시","28","0","5","0","0"
2326,"경상남도","민간","옥샘캠핑장","일반야영장","산,계곡","운영","봄,여름,가을","0","전기,무선인터넷,장작판매,온수,물놀이장,운동시설","밀양시","0","0","0","0","0"
2327,"경상북도","자연휴양림","옥성 자연휴양림","일반야영장","산","운영","봄,여름,가을,겨울","64","물놀이장,놀이터,운동장","구미시","0","0","64","0","0"
2329,"충청북도","지자체","옥화 자연휴양림 국민여가캠핑장","일반야영장","","운영","","0","전기,물놀이장,놀이터","청주시","0","0","0","0","0"
233,"충청남도","국립공원","계룡산동학사자동차야영장","일반야영장","숲","운영","봄,여름,가을,겨울","22","전기,무선인터넷","공주시","0","0","0","0","22"
2331,"경기도","민간","온더락캠핑장","글램핑","산,숲","운영","봄,여름,가을,겨울","7","전기,무선인터넷,온수,물놀이장,놀이터,마트.편의점","가평군","0","0","7","0","0"
2339,"강원도","민간","올리브 그린 펜션 글램핑","글램핑","계곡","운영","봄,여름,가을,겨울","10","전기,무선인터넷,장작판매,온수,놀이터,운동시설","영월군","0","6","0","0","0"
2341,"강원도","민간","도모 횡성","자동차야영장","산,숲,호수","운영","봄,여름,가을,겨울","20","전기,무선인터넷,장작판매,온수,산책로,마트.편의점","횡성군","6","0","0","12","0"
2345,"강원도","민간","와라캠핑장","자동차야영장","계곡","운영","봄,여름,가을","11","전기,무선인터넷,장작판매,온수,운동시설","인제군","0","11","0","0","0"
3055,"경기도","민간","캠프오후4시","일반야영장,카라반","산,숲","운영","봄,여름,가을","7","전기,무선인터넷,장작판매,온수,놀이터,운동시설","포천시","0","15","3","0","0"
3056,"경상북도","민간","캠프원 관광농원","일반야영장,글램핑","숲","운영","봄,여름,가을","231","전기,장작판매,온수,트렘폴린,물놀이장,운동시설,마트.편의점","청도군","0","227","0","0","0"
3059,"대전시","민간","캠프향기","카라반,글램핑","숲","운영","봄,여름,가을,겨울","15","전기,무선인터넷,장작판매,온수,물놀이장,놀이터,산책로,운동시설","동구","0","0","0","0","0"
