"RATE_IDX","RATING","CONTENT_ID","NO_DATA"
1607,2.8,100625,1
1608,2.9,100004,1
1609,4.7,100850,1
1610,1.6,1990,1
1611,1.3,7616,1
1612,4.8,3443,1
1613,2.7,1911,1
1614,4.2,100992,1
1615,3.8,100339,1
1616,4.7,100325,1
1617,2.8,306,1
1618,2.8,16,1
1619,4.2,1796,1
1620,1.3,7626,1
1621,2.6,101346,1
1622,1.3,3317,1
1623,4.2,101297,1
1624,4.4,7799,1
1625,3.6,7120,1
1626,2.6,3033,1
1627,1.6,7803,1
1628,2.4,7593,1
1629,4.2,100462,1
1630,3.1,100089,1
1631,2.1,1353,1
1632,3.1,2525,1
1633,3.4,7116,1
1634,4.2,382,1
1635,1.2,100081,1
1636,2.5,2628,1
1637,1.9,2843,1
1638,4.3,7281,1
1639,3.3,7900,1
1640,5,7114,1
1641,1.1,247,1
1642,1.2,2413,1
1643,1.3,1460,1
1644,1.5,1750,1
1645,4.7,1352,1
1646,2.3,100575,1
1647,2.9,1887,1
1648,1.6,480,1
1649,4.4,101324,1
1650,1.8,8095,1
1651,4.6,1674,1
1652,4.1,147,1
1653,1.6,1681,1
1654,2.4,3486,1
1655,2.2,1498,1
1656,4.3,7128,1
1657,1.4,1009,1
1658,2.7,1480,1
1659,4.8,101307,1
1660,2.1,1662,1
1661,2.7,3312,1
1662,4.2,1447,1
1663,4.2,101031,1
1664,2.8,100828,1
1665,4.9,7069,1
1666,1.7,100437,1
1667,1.9,7269,1
1668,4.6,468,1
1669,4.6,1163,1
1670,1.5,7200,1
1671,1.8,7631,1
1672,4.3,7145,1
1673,2.3,101116,1
1674,1.6,8103,1
1675,1.5,390,1
1676,1.4,3013,1
1677,1.9,100128,1
1678,3.3,1337,1
1679,2.3,7609,1
1680,1.6,100472,1
1681,2.5,100928,1
1682,3.4,101329,1
1683,4.6,7680,1
1684,2.3,7348,1
1685,3.5,2886,1
1686,3.5,3586,1
1687,4.8,100045,1
1688,2.6,1356,1
1689,1.4,960,1
1690,2.3,2808,1
1691,2.9,3539,1
1692,3.2,100755,1
1693,4.8,930,1
1694,1,100681,1
1695,3.2,7364,1
1696,4.8,1345,1
1697,3.1,100907,1
1698,3.6,3025,1
1699,3.4,2698,1
1700,4.3,87,1
1701,3.4,1051,1
1702,4.6,101166,1
1703,1.7,100549,1
1704,3.5,3409,1
1705,2.1,100054,1
1706,4.1,7603,1
1707,1.5,448,1
1708,3.4,142,1
1709,1.6,2094,1
1710,1.9,101368,1
1711,2.7,2051,1
1712,1.3,3099,1
1713,2.8,101223,1
1714,2,881,1
1715,3.1,100103,1
1716,1.8,100158,1
1717,4.1,100211,1
1718,3.9,100407,1
1719,3.8,100195,1
1720,2.3,7550,1
1721,3.3,100423,1
1722,3.2,7784,1
1723,2.4,6722,1
1724,3.7,1119,1
1725,2,797,1
1726,1.9,100417,1
1727,3.3,101250,1
1728,1.4,1043,1
1729,1.4,101369,1
1730,2.1,100461,1
1731,3.9,101126,1
1732,4.4,101079,1
1733,4.9,548,1
1734,4.8,7556,1
1735,4.1,100276,1
1736,4.4,100522,1
1737,1.3,100112,1
1738,4.1,7685,1
1739,1.5,1984,1
1740,1.6,100534,1
1741,2.4,438,1
1742,1.2,7639,1
1743,3.6,101241,1
1744,2.7,100554,1
1745,1.8,7779,1
1746,2.7,1596,1
1747,4.8,7931,1
1748,1.6,7379,1
1749,2.9,100688,1
1750,4.4,100779,1
1751,3.6,100649,1
1752,4.6,8000,1
1753,3.8,100123,1
1754,3.3,6840,1
1755,3.6,1569,1
1756,2.6,100347,1
1757,1.8,1291,1
1758,2.3,101387,1
1759,1.3,100343,1
1760,1.9,8112,1
1761,3.1,7728,1
1762,2.3,1499,1
1763,4.2,2246,1
1764,4.1,2372,1
1765,1.2,100298,1
1766,3,101227,1
1767,3.5,42,1
1768,3.5,101109,1
1769,4.7,8215,1
1770,4.3,100839,1
1771,1.3,100626,1
1772,1.5,3263,1
1773,3.4,1115,1
1774,2.7,100759,1
1775,2.4,7530,1
1776,1.5,8110,1
1777,3.1,7170,1
1778,1.6,3568,1
1779,3.3,679,1
1780,2.8,353,1
1781,2.2,101102,1
1782,4.4,3030,1
1783,3.9,100797,1
1784,3.2,533,1
1785,3.2,7732,1
1786,4.6,101302,1
1787,1.1,1482,1
1788,3.9,7949,1
1789,2.4,1746,1
1790,2.5,1970,1
1791,1.2,101131,1
1792,2.8,100108,1
1793,1,100833,1
1794,3.8,7506,1
1795,1.9,101120,1
1796,2,100492,1
1797,2.3,100175,1
1798,4.5,7505,1
1799,4.1,8011,1
365,2.4,3616,1
366,1.4,100317,1
367,1.8,7845,1
368,2.7,1456,1
369,2.1,100540,1
370,4.5,344,1
371,3.6,100742,1
372,3.8,8096,1
373,1.2,100855,1
374,1.6,100651,1
375,1.3,2857,1
376,3.9,689,1
377,3.1,100181,1
378,2.5,8202,1
379,2.2,100076,1
380,3.6,7766,1
381,4.9,3112,1
382,2.4,101230,1
383,2.4,7077,1
384,2,2811,1
385,4,3485,1
386,1.2,100875,1
387,2.1,101309,1
388,3.9,6830,1
389,5,7924,1
390,4.9,856,1
391,1,100601,1
392,3.5,7380,1
393,2.1,7754,1
394,1.9,7416,1
395,4.2,101017,1
396,1.5,101046,1
397,3,2734,1
398,4.3,7757,1
399,4.4,1528,1
400,3.2,100882,1
401,1.1,7790,1
402,1.7,1504,1
403,4.9,596,1
404,2.3,100334,1
405,2.6,8054,1
406,4,7314,1
407,3.4,7197,1
408,4.4,3350,1
409,2.4,2045,1
410,2.1,6995,1
411,3.2,2199,1
412,3.7,165,1
413,4.7,101315,1
414,4.7,100701,1
415,4.7,3476,1
416,2.1,1436,1
417,1.3,101234,1
418,4.3,2499,1
419,2,6836,1
420,4.5,7542,1
421,2.4,100249,1
422,3.7,101367,1
423,3.2,7597,1
424,3.1,7801,1
425,2.8,2022,1
426,3.1,1770,1
427,4.5,2304,1
428,1.4,8166,1
429,1.6,7551,1
430,3.4,8090,1
431,4,100354,1
432,3.2,100290,1
433,3.3,1557,1
434,4.5,6828,1
435,1.3,100469,1
436,1.6,1774,1
437,1.8,2222,1
438,2.2,100617,1
439,1.5,100194,1
440,3.6,2624,1
441,4.9,132,1
442,2.6,100689,1
443,1.4,628,1
444,1.2,100908,1
445,2.8,2975,1
446,1.4,7745,1
447,1.7,953,1
448,2.1,3046,1
449,4.1,7507,1
450,3.6,2917,1
451,2.5,2667,1
452,2.6,7088,1
453,1.5,100700,1
454,4.8,101169,1
455,1.8,2856,1
456,4.1,100062,1
457,2,101167,1
458,3.9,100815,1
459,3.8,1508,1
460,4.4,3287,1
461,4.4,7762,1
462,3,1878,1
463,4.6,101313,1
464,1.8,7706,1
465,1.6,100975,1
466,3.9,100813,1
467,2.9,100513,1
468,4.4,101027,1
469,4.8,100516,1
470,3.3,101021,1
471,2.4,1771,1
472,5,874,1
473,1.3,2422,1
474,3.8,100841,1
475,4.1,1631,1
476,2.9,3094,1
477,2,7174,1
478,3.9,7632,1
479,2.2,6841,1
480,4.2,7032,1
481,1.7,100046,1
482,1.8,100769,1
483,2.5,100165,1
484,3,38,1
485,3,101133,1
486,4.1,8083,1
487,2.1,1689,1
488,3,555,1
489,4.1,7738,1
490,4.3,100499,1
491,4.5,2867,1
492,3.6,100368,1
493,4.7,7605,1
494,2.1,7993,1
495,3.9,7670,1
496,3.4,100587,1
497,3.1,6970,1
498,1.1,7058,1
499,2,6779,1
500,2.4,329,1
501,4.8,100981,1
502,3.4,100963,1
503,4.8,7885,1
504,4.3,1346,1
505,2.3,848,1
506,4.7,100117,1
507,3,2915,1
508,2.9,1628,1
509,3,1244,1
510,4.4,100880,1
511,3.5,101154,1
512,1.6,7256,1
513,2.5,873,1
514,1.9,6787,1
515,3,8208,1
516,2.4,977,1
517,4.7,2538,1
518,4.5,1013,1
519,4.9,100652,1
520,2.8,100824,1
521,3.8,100929,1
522,3.8,7698,1
523,1.1,101392,1
524,1.2,3167,1
525,2.2,100514,1
526,1.5,100485,1
527,2.6,100528,1
528,2.3,100739,1
529,2,2253,1
530,1.5,7467,1
531,4.1,394,1
532,3.7,1371,1
533,1.1,7468,1
534,4.5,100264,1
535,4.8,7129,1
536,2.6,100811,1
537,4,6723,1
538,1.6,1184,1
539,3.5,7168,1
540,1.3,7340,1
541,2.2,2161,1
542,3.3,1666,1
543,2.7,8050,1
544,3.3,101052,1
545,1.9,100990,1
546,2.6,101072,1
547,4.6,101365,1
548,1.9,101022,1
549,1,935,1
550,5,1740,1
551,1.9,1246,1
552,3.6,3496,1
553,1.4,100480,1
554,1.9,404,1
555,3,101033,1
556,1.5,100872,1
557,2.2,1025,1
558,2.1,100602,1
559,4.7,101389,1
560,5,7122,1
561,1.5,3144,1
562,3.1,370,1
563,2.5,101002,1
564,4.3,1407,1
565,3.3,3529,1
566,2.5,101357,1
567,1.3,7816,1
568,4.5,7146,1
569,2.4,231,1
570,3,8092,1
571,4.4,1206,1
572,1.7,101144,1
573,4.8,7480,1
574,4.9,3478,1
575,4.1,7572,1
576,3.9,2370,1
577,4.2,101177,1
578,2.5,10,1
579,2.6,6845,1
580,4,1941,1
581,3.4,3559,1
582,2.1,101098,1
583,3.1,101398,1
584,1.8,6853,1
585,4.9,6804,1
586,1.6,1900,1
587,4,2824,1
588,4.9,821,1
589,3,442,1
590,4.6,100174,1
591,1.1,7758,1
592,4.6,100502,1
593,1.5,504,1
594,4,428,1
595,1.5,100637,1
596,4.5,3461,1
597,3.9,7942,1
598,1.5,277,1
599,1.2,100834,1
600,3.1,100932,1
601,2.4,100542,1
602,2.9,1379,1
603,1.5,7049,1
604,1.1,2578,1
605,3.9,100336,1
606,1.3,1756,1
607,4.8,630,1
608,3.4,1438,1
609,2.5,1029,1
610,1.5,100673,1
611,4.5,2672,1
612,2.6,100176,1
613,1.8,100388,1
614,1.7,7121,1
615,4.5,7403,1
616,3.2,674,1
617,2.8,7892,1
618,4.4,1085,1
619,1.2,7925,1
620,1.8,63,1
621,1.1,670,1
622,1.8,2177,1
623,2.1,100678,1
624,3.6,100161,1
625,3.3,301,1
626,4.9,869,1
627,1.8,2358,1
628,3.3,791,1
629,1.2,7847,1
630,4.6,8175,1
631,1.7,100964,1
632,1.6,232,1
633,3.7,101308,1
634,4.2,101089,1
635,4.7,7140,1
636,2.7,3024,1
637,2.4,7172,1
638,2.5,2937,1
639,2.1,2149,1
640,4.7,1385,1
641,1.3,100193,1
642,1.4,3292,1
643,1.3,100022,1
644,2.5,2243,1
645,3.8,100169,1
646,4.4,100404,1
647,1.9,3127,1
648,4.1,2263,1
649,2.3,7414,1
650,4.9,7112,1
651,2.1,2766,1
652,4.5,2793,1
653,5,7389,1
654,1.4,100145,1
655,1.2,7254,1
656,3.7,101067,1
657,4.2,100555,1
658,1.7,2249,1
659,4.7,100923,1
660,4.7,2367,1
661,1.9,100392,1
662,1.4,1534,1
663,2.2,7037,1
664,3.5,101090,1
665,4.5,7951,1
666,3.3,7726,1
667,4.3,7043,1
668,3.5,6980,1
669,3.3,7205,1
670,1.1,7080,1
671,2.6,101062,1
672,2.4,100685,1
673,3,3384,1
674,2.7,101146,1
675,2.8,100862,1
676,4.3,101056,1
677,2.3,7678,1
678,3.1,100189,1
679,1.9,2439,1
680,1.7,100670,1
681,3.2,100730,1
682,2.2,3231,1
683,1.6,2562,1
684,1.7,7629,1
685,2,1520,1
686,1.3,2054,1
687,1.8,828,1
688,1,101091,1
689,3.2,699,1
690,3.7,101372,1
691,2.2,7751,1
692,3.1,101353,1
693,3.5,2651,1
694,2.2,2490,1
695,2.7,1095,1
696,1,2220,1
697,2.6,1301,1
698,4.4,8176,1
699,4.1,1321,1
700,3.3,2053,1
701,2.4,7494,1
702,4.6,100318,1
703,4.5,101384,1
704,4.5,3045,1
705,2.5,100885,1
706,2.5,7777,1
707,1.2,100225,1
708,4.5,3035,1
709,4.4,1493,1
710,1.8,100962,1
711,1.2,100733,1
712,2.7,7247,1
713,4.5,100224,1
714,2,100321,1
715,3.2,853,1
716,3.8,101173,1
717,3.9,1159,1
718,3.2,100033,1
719,4.3,1842,1
720,1,7241,1
721,1.5,668,1
722,4.9,101343,1
723,3.3,100821,1
3597,2.7,101233,2
3598,2.2,2230,2
3599,3.4,100757,2
3600,2.1,101024,2
3601,2.8,100115,2
3602,1.7,100610,2
3603,2,8102,2
3604,1.3,101402,2
3605,3.1,1102,2
3606,1.7,1744,2
3607,3.1,7537,2
3608,3.9,101331,2
3609,3.4,8143,2
3610,2.9,7468,2
3611,2.4,1499,2
3612,1.6,8160,2
3613,4.6,2988,2
3614,4.4,3608,2
3615,1.4,101340,2
3616,4,7065,2
3617,3.4,2257,2
3618,4.8,100886,2
3619,4.1,3407,2
3620,3.4,100161,2
3621,4,100008,2
3622,4.5,1878,2
3623,1.2,3529,2
3624,2.8,7211,2
3625,2.9,100303,2
3626,4.2,100422,2
3627,2.8,6967,2
3628,2.2,7208,2
3629,4.1,1305,2
3630,1.1,101224,2
3631,3.9,101255,2
3632,1,1596,2
3633,3.6,1782,2
3634,2.1,101122,2
3635,1.8,791,2
3636,1.2,755,2
3637,1.8,101356,2
3638,4,1113,2
3639,2,100781,2
3640,2.3,100448,2
3641,2.7,2632,2
3642,4.8,7694,2
3643,4.5,7143,2
3644,1.5,7927,2
3645,2.4,643,2
3646,3.7,3345,2
3647,2.1,7596,2
3648,1.9,2131,2
3649,2,100771,2
3650,3.9,101251,2
3651,1.9,1324,2
3652,2.2,100454,2
3653,2.2,100858,2
3654,3.8,1131,2
3655,3.8,100091,2
3656,2.5,427,2
3657,2.6,2856,2
3658,1.1,1479,2
3659,4.2,7197,2
3660,1.9,100768,2
3661,2.8,1942,2
3662,1.1,7274,2
3663,2.8,1205,2
3664,2.5,101297,2
3665,3.3,100210,2
3666,4.4,8110,2
3667,3.2,471,2
3668,1.1,101156,2
3669,2.1,7166,2
3670,3,7967,2
3671,3.3,1517,2
3672,2,2524,2
3673,4.1,100323,2
3674,3.6,7036,2
3675,1.9,100176,2
3676,3,1547,2
3677,3.3,1456,2
3678,2,7910,2
3679,2.6,7322,2
3680,2.2,101374,2
3681,3.6,7402,2
3682,3.9,7741,2
3683,1.3,7076,2
3684,4.4,138,2
3685,4.5,8216,2
3686,4.5,3497,2
3687,3.9,8207,2
3688,2.6,100378,2
3689,1.2,100588,2
3690,4.8,848,2
3691,2.8,7337,2
3692,2.9,101375,2
3693,4.3,7554,2
3694,3.3,100096,2
3695,3.4,101341,2
3696,4.9,1023,2
3697,3,7043,2
3698,1,8061,2
3699,3.3,7837,2
3700,3.3,1190,2
3701,4.1,7916,2
3702,1.9,2003,2
3703,4.3,510,2
3704,3.2,7497,2
3705,2.7,100522,2
3706,1.7,3111,2
3707,4.1,101367,2
3708,3.3,100678,2
3709,3.9,2177,2
3710,2.4,6745,2
3711,1,100393,2
3712,3.1,1490,2
3713,2.2,2213,2
3714,3.8,123,2
3715,2,100963,2
3716,4.6,1763,2
3717,3.4,100040,2
3718,4.1,101046,2
3719,3.5,101357,2
3720,1.4,2955,2
3721,2.6,930,2
3722,3.4,7811,2
3723,1.1,7807,2
3724,4,101107,2
3725,2.8,100944,2
3726,3.8,101366,2
3727,3.5,1295,2
3728,3.4,7359,2
3729,3.3,101337,2
3730,4.4,7808,2
3731,3.4,7821,2
3732,3.7,913,2
3733,1.7,1719,2
3734,4,6788,2
3735,4.6,2009,2
3736,2.9,769,2
3737,1.9,2616,2
3738,1.4,1352,2
3739,3.3,7540,2
3740,2.3,100419,2
3741,1.6,1221,2
3742,3.3,100772,2
3743,1.2,2147,2
3744,4,100806,2
3745,1.9,2361,2
3746,4.4,100750,2
3747,2.9,1570,2
3748,4.2,101045,2
3749,3.6,7710,2
3750,5,1717,2
3751,2.4,100993,2
3752,1.4,100753,2
3753,4.4,7969,2
3754,4.6,7785,2
3755,3.3,7250,2
3756,1.9,728,2
3757,3.9,1820,2
3758,1.4,2529,2
3759,4.3,100891,2
3760,3,100298,2
3761,2.2,1931,2
3762,4.6,6975,2
3763,1.4,1432,2
3764,4,1888,2
3765,3.2,100763,2
3766,1.9,800,2
3767,3.3,100709,2
3768,1.3,1665,2
3769,4.6,425,2
3770,4.2,101376,2
3771,4,591,2
3772,4.7,100160,2
3773,1.7,977,2
3774,4.1,2985,2
3775,4.2,7580,2
3776,4.6,679,2
3777,1.7,100264,2
3778,4.5,39,2
3779,4.8,2579,2
3780,4.9,100819,2
3781,1.9,100360,2
3782,3.8,1542,2
3783,2.9,100047,2
3784,3.4,7558,2
3785,1.5,7831,2
3786,2.4,7975,2
3787,4.9,101364,2
3788,2.9,7962,2
3789,3.3,7361,2
3790,2.1,8062,2
3791,3.1,100812,2
3792,2.9,1025,2
3793,3.6,100699,2
3794,4.7,100509,2
3795,4.5,7319,2
3796,3,101312,2
3797,2.5,1096,2
3798,1.2,1142,2
3799,3.3,100389,2
3800,3.2,1325,2
3801,1.7,1192,2
3802,4,7248,2
3803,1.1,7309,2
3804,2.3,6802,2
3805,4.7,1937,2
3806,3.3,7946,2
3807,4.5,6972,2
3808,1.4,1476,2
3809,1,100561,2
3810,4.2,101327,2
3811,1,1638,2
3812,1.1,100829,2
3813,2.3,7171,2
3814,2.4,1513,2
3815,4,16,2
3816,1.6,100728,2
3817,1.1,100909,2
3818,2.8,6955,2
3819,1.8,100694,2
3820,3.6,3221,2
3821,3.5,1951,2
3822,3,100238,2
3823,4.6,7900,2
3824,3.8,2033,2
3825,2.9,2987,2
3826,2.5,100575,2
3827,3.8,7717,2
3828,4.6,51,2
3829,5,101316,2
3830,4.6,837,2
3831,3.6,100576,2
3832,5,86,2
3833,3.9,774,2
3834,4.8,100888,2
3835,3.5,402,2
3836,4.8,100612,2
3837,1.9,7722,2
3838,4.1,7906,2
3839,2.5,100644,2
3840,2.6,7390,2
3841,3.7,2860,2
3842,2.3,6957,2
3843,4.3,7907,2
3844,1.3,7279,2
3845,1.9,808,2
3846,4.1,7457,2
3847,2.6,3072,2
3848,2.7,101246,2
3849,3.6,7961,2
3850,3,8116,2
3851,2.3,441,2
3852,1.7,3222,2
3853,4.5,872,2
3854,1.8,7799,2
3855,2.9,1280,2
3856,3,6807,2
3857,3.7,100642,2
3858,1.8,100490,2
3859,4.5,100265,2
3860,2,2266,2
3861,2.1,8019,2
3862,3.5,1246,2
3863,2.8,3486,2
3864,1.4,6993,2
3865,4.3,7843,2
3866,2.7,8159,2
3867,2.8,100571,2
3868,3,7551,2
3869,2.3,1504,2
3870,2.1,100868,2
3871,1.1,2886,2
3872,1.1,3290,2
3873,4.2,1626,2
3874,2,2697,2
3875,4.4,100892,2
3876,3,101161,2
3877,2.8,7342,2
3878,1.2,7544,2
3879,1.1,7233,2
3880,3.2,7757,2
3881,2.6,2161,2
3882,1,100502,2
3883,2.1,1511,2
3884,4.8,1345,2
3885,3.9,3097,2
3886,3.3,100655,2
3887,4.6,2411,2
3888,2.3,100291,2
3889,4.5,101092,2
3890,1.5,125,2
3891,1.5,100184,2
3892,1.8,1631,2
3893,4.5,7304,2
3894,2.5,2037,2
3895,2.3,502,2
3896,2.5,360,2
3897,4.9,100663,2
3898,2.2,240,2
3899,2.9,7609,2
3900,1.3,787,2
3901,2.3,767,2
3902,1.6,100249,2
3903,1.4,101378,2
3904,3,101305,2
3905,2.3,3033,2
3906,2.1,3012,2
3907,1.3,7798,2
3908,1.3,100831,2
3909,2.3,101068,2
3910,3.3,7805,2
3911,2.7,100075,2
3912,1.9,101088,2
3913,3.4,101060,2
3914,3.7,7850,2
3915,1.3,100981,2
3916,1.9,7087,2
3917,3.2,3369,2
3918,4.6,100457,2
3919,3.7,527,2
3920,4.4,100411,2
3921,1.7,2775,2
3922,3.6,101232,2
3923,5,6862,2
3924,3.6,7788,2
3925,5,917,2
3926,2.4,101242,2
3927,4.5,783,2
3928,4,7778,2
3929,4.3,100975,2
3930,4.8,7318,2
3931,4.7,7063,2
3932,3.3,7518,2
3933,4.1,100719,2
3934,3.1,7621,2
3935,4.9,8059,2
3936,2.8,7630,2
3937,2.4,367,2
3938,3.3,362,2
3939,1.1,101351,2
3940,1.5,100688,2
3941,1.7,814,2
3942,4,550,2
3943,3.6,100144,2
3944,2.8,101009,2
3945,1.5,7415,2
3946,2,7346,2
3947,3.8,100270,2
3948,3.9,7634,2
3949,2,100135,2
3950,3.4,101139,2
3951,1.3,2418,2
3952,3.1,101119,2
3953,4.5,100103,2
3954,4.8,1641,2
3955,3.8,101014,2
3956,1.8,100503,2
3957,4,503,2
3958,4.2,2872,2
3959,3.9,100848,2
3960,3.4,6732,2
3961,3,3528,2
3962,1.9,3498,2
3963,2.4,100761,2
3964,3.9,7164,2
3965,4.5,8153,2
3966,2.5,2245,2
3967,2.8,6943,2
3968,3.1,100026,2
3969,1.1,8041,2
3970,4.7,1013,2
3971,3.2,1191,2
3972,2.6,173,2
3973,2.6,100956,2
3974,3.8,1827,2
3975,3.3,100977,2
3976,3.5,8187,2
3977,3.7,6969,2
3978,1.6,7643,2
3979,3.9,7784,2
3980,2.1,3443,2
3981,4.3,670,2
3982,4.4,2704,2
3983,3.2,100342,2
3984,1.6,7670,2
3985,2.1,2751,2
3986,1.7,1121,2
3987,4.5,2810,2
3988,2.8,3230,2
3989,2.9,100397,2
3990,3.1,101334,2
3991,4.5,100733,2
3992,2.4,100014,2
3993,4.9,3307,2
3994,2.6,540,2
3995,1.8,100962,2
3996,3.6,100921,2
3997,1.8,8050,2
3998,1.1,2851,2
3999,3,2766,2
4000,4,6947,2
4001,4.8,3278,2
4002,1.3,2124,2
4003,3.8,7112,2
4004,1.9,100074,2
4005,3.4,2659,2
4006,1.2,2915,2
4007,1.3,7959,2
4008,3.5,101102,2
4009,2.9,101065,2
4010,1.4,1682,2
4011,3.6,101163,2
4012,2.8,100557,2
4013,1.3,100046,2
4014,1.1,8195,2
4015,3.2,100322,2
4016,2.6,2246,2
4017,4.6,221,2
4018,4.9,1835,2
4019,4.3,101146,2
4020,1.7,621,2
4021,3.3,100973,2
4022,4.7,2496,2
4023,4.2,100450,2
4024,2.3,2625,2
4025,3.4,483,2
4026,3.1,3636,2
4027,2.8,7577,2
4028,1.3,100250,2
4029,4.3,70,2
4030,1.4,7465,2
4031,3.8,7853,2
4032,3.4,350,2
4033,2.2,100224,2
4034,2.1,648,2
4035,4.3,1225,2
4036,3.2,8064,2
4037,2.8,2375,2
4038,4.1,1457,2
4039,2.5,100706,2
4040,3.2,101240,2
4041,3.3,101323,2
4042,3.4,101074,2
4043,3.2,3588,2
4044,1.1,100635,2
4045,4.7,6832,2
4046,1.1,442,2
4047,3.2,801,2
4048,2.3,6763,2
4049,4.5,100885,2
4050,4.6,701,2
4051,3.2,2984,2
4052,1.2,375,2
4053,1.4,100504,2
4054,3.1,100239,2
4055,1,100391,2
4056,4,935,2
4057,3.5,710,2
4058,4.6,7004,2
4059,1.3,8100,2
4060,4.3,3030,2
4061,2.1,101078,2
4062,2.1,6944,2
4063,4.5,3049,2
4064,3.9,3461,2
4065,2.6,1384,2
4066,1.7,101339,2
4067,4.2,100107,2
4068,2.8,919,2
4069,1.9,2312,2
4070,1.2,766,2
4071,4.5,6968,2
4072,1.4,3117,2
4073,2.5,3426,2
4074,1,100126,2
4075,4.4,101314,2
4076,4.3,7956,2
4077,1.2,1254,2
4078,1.3,2620,2
4079,4.6,7771,2
4080,4.8,100426,2
4081,1.7,101292,2
4082,4.3,7404,2
4083,1.7,62,2
4084,2,100217,2
4085,1.4,7587,2
4086,1.2,7131,2
4087,4.6,8144,2
4088,2.6,100619,2
4089,1.8,2929,2
4090,2.5,101020,2
4091,3.6,100145,2
4092,1,7227,2
4093,4.9,87,2
4094,2.3,2975,2
4095,3.7,100784,2
4096,1.6,3619,2
4097,4.5,101110,2
4098,3.2,100569,2
4099,1.8,7861,2
4100,1,7488,2
4101,2.1,7576,2
4102,2.3,7100,2
4103,4.6,146,2
4104,4.5,100766,2
4105,2.1,101306,2
4106,4.9,100437,2
4107,2.6,2877,2
4108,2,101362,2
4109,3.2,1610,2
4110,1.3,2719,2
4111,2.4,7003,2
4112,3.7,100997,2
4113,3.3,2990,2
4114,4.5,100952,2
4115,3.1,3024,2
4116,1.5,7105,2
4117,4.9,100770,2
4118,3.2,100200,2
4119,1.2,2249,2
4120,2.8,100747,2
4121,2.6,7774,2
4122,3.9,3164,2
4123,1.2,6717,2
4124,1.7,2685,2
4125,4.1,101157,2
4126,1.4,2488,2
4127,2.8,6806,2
4128,3.7,601,2
4129,4.6,2412,2
4130,3.7,100193,2
4131,4.1,1958,2
4132,4.5,100520,2
4133,2.6,697,2
4134,2.1,7442,2
4135,2.2,2399,2
4136,4.9,7385,2
4137,1.4,2695,2
4138,3.4,2233,2
4139,2.5,100228,2
4140,1.9,1336,2
4141,5,7990,2
4142,2.9,100554,2
4143,3.3,543,2
4144,4.9,66,2
4145,1.3,2669,2
4146,4.6,100722,2
4147,4.6,100101,2
4148,4.9,8014,2
4149,3.6,6997,2
4150,3.8,100651,2
4151,1.4,379,2
4152,4.1,7028,2
4153,1.1,7145,2
4154,4.7,3084,2
4155,1.7,8070,2
4156,1.5,101137,2
4157,1.3,101395,2
4158,1,777,2
4159,1.7,8196,2
4160,2.5,100246,2
4161,3,100257,2
4162,1.7,100377,2
4163,4.1,2692,2
4164,2.3,100253,2
4165,2.8,7818,2
4166,4.1,100671,2
4167,4,101348,2
4168,4.7,7777,2
4169,2.3,535,2
4170,4.6,7373,2
4171,2.7,100836,2
4172,2.2,100618,2
4173,4.5,788,2
4174,1.9,100567,2
4175,2.3,1308,2
4176,1.4,7210,2
4177,2.4,3377,2
4178,2.5,8045,2
4179,2.3,101222,2
4180,2.9,2372,2
4181,1.6,8091,2
4182,3.9,7303,2
4183,2.7,1335,2
4184,2.9,100790,2
4185,2.3,3445,2
4186,4,2308,2
4187,4.6,100954,2
4188,2.9,1364,2
4189,2.6,190,2
4190,5,100156,2
4191,1.4,1145,2
4192,2.6,84,2
4193,1.2,12,2
4194,1.6,100494,2
4195,2,7626,2
4196,2.8,101254,2
4197,2.4,1152,2
4198,4,100484,2
4199,3.8,1245,2
4200,3,2363,2
4201,3.9,100398,2
4202,4.3,2413,2
4203,4,7230,2
4204,1.7,2272,2
4205,4.8,983,2
4206,1.4,7059,2
4207,3.1,327,2
4208,3.1,69,2
4209,3.1,2420,2
4210,4,100879,2
4211,3.1,101302,2
4212,4.3,100442,2
4213,4.9,2269,2
4214,2.5,7336,2
4215,3.4,7271,2
4216,2.5,6989,2
4217,2.8,101134,2
4218,2.8,21,2
4219,1.4,7097,2
4220,1.7,3428,2
4221,1.6,101394,2
4222,4.1,6953,2
4223,2,7458,2
4224,4.6,101026,2
4225,3.2,1471,2
4226,3.7,100533,2
4227,4.8,101309,2
4228,2.3,100029,2
4229,2.3,2153,2
4230,4.1,2458,2
4231,2.4,7765,2
4232,4.4,465,2
4233,2.2,101170,2
4234,1.7,100290,2
4235,4.5,1997,2
4236,3.3,2381,2
4237,2.6,7870,2
4238,2.9,100936,2
4239,1,100608,2
4240,4.9,100004,2
4241,2,1838,2
4242,4.2,7220,2
4243,3.6,7789,2
4244,3.4,337,2
4245,3.1,100015,2
4246,3,7025,2
4247,2.2,7905,2
4248,4.9,7783,2
4249,3.8,7704,2
4250,3.7,1370,2
4251,1.2,1129,2
4252,1,7880,2
4253,1.7,7920,2
4254,4.8,1581,2
4255,5,1875,2
4256,2.3,260,2
4257,3.6,101149,2
4258,2.8,100526,2
4259,1.8,630,2
4260,3.4,785,2
4261,3.8,7719,2
4262,1.6,879,2
4263,4.5,1235,2
4264,1.2,3140,2
4265,3.8,964,2
4266,2.4,989,2
4267,4.3,3518,2
4268,3.7,7119,2
4269,3.3,2563,2
